1008059	brompheniramine / codeine / guaiFENesin	TMSY	RXNORM	codeine	7
1008060	butalbital / caffeine / codeine	MIN	RXNORM	codeine	7
1008110	codeine / diclofenac	MIN	RXNORM	codeine	7
1008256	brompheniramine / dihydrocodeine / pseudoephedrine	MIN	RXNORM	codeine	7
1008256	brompheniramine/dihydrocodeine/PSE	GN	MMSL	codeine	7
1008260	chlorpheniramine / dihydrocodeine / pseudoephedrine	MIN	RXNORM	codeine	7
1008260	chlorpheniramine/dihydrocodeine/PSE	GN	MMSL	codeine	7
1008298	acetaminophen / caffeine / chlorpheniramine / hydrocodone / phenylephrine	MIN	RXNORM	hydrocod	8
1008298	acetaminophen / caffeine / chlorpheniramine / HYDROcodone / phenylephrine	TMSY	RXNORM	hydrocod	8
1008298	APAP/caffeine/CPM/hydrocodone/PE	GN	MMSL	hydrocod	8
1008315	codeine / guaifenesin / promethazine	MIN	RXNORM	codeine	7
1008315	codeine / guaiFENesin / promethazine	TMSY	RXNORM	codeine	7
1008319	caffeine / codeine / pheniramine / phenylephrine / salicylic acid	MIN	RXNORM	codeine	7
1008330	normethadone / oxilofrine	MIN	RXNORM	methadone	9
1008454	dihydrocodeine / phenyltoloxamine	MIN	RXNORM	codeine	7
1008493	benzoate / codeine	MIN	RXNORM	codeine	7
1008519	guaiacolsulfonate / hydrocodone	MIN	RXNORM	hydrocod	8
1008519	guaiacolsulfonate / HYDROcodone	TMSY	RXNORM	hydrocod	8
1008554	acetaminophen / codeine / magnesium salicylate / phenyltoloxamine	MIN	RXNORM	codeine	7
1008793	chlorpheniramine / hydrocodone / phenylephrine / pyrilamine	MIN	RXNORM	hydrocod	8
1008793	chlorpheniramine / HYDROcodone / phenylephrine / pyrilamine	TMSY	RXNORM	hydrocod	8
1008812	codeine / guaiacolsulfonic acid / promethazine	MIN	RXNORM	codeine	7
1008868	codeine / guaiacolsulfonate	MIN	RXNORM	codeine	7
1008871	acetaminophen / codeine / guaifenesin / phenylephrine	MIN	RXNORM	codeine	7
1008871	acetaminophen / codeine / guaiFENesin / phenylephrine	TMSY	RXNORM	codeine	7
1008871	acetaminophen/codeine/guaifenesin/PE	GN	MMSL	codeine	7
1008880	guaiacolsulfonic acid / hydrocodone	MIN	RXNORM	hydrocod	8
1008880	guaiacolsulfonic acid / HYDROcodone	TMSY	RXNORM	hydrocod	8
1008889	codeine/pheniramine/phenylephrine/Na citrate	GN	MMSL	codeine	7
1008954	codeine / Erysimum preparation	MIN	RXNORM	codeine	7
1008955	guaiacolsulfonate / hydrocodone / pseudoephedrine	MIN	RXNORM	hydrocod	8
1008955	guaiacolsulfonate / HYDROcodone / pseudoephedrine	TMSY	RXNORM	hydrocod	8
1009056	fentanyl / ropivacaine / sodium chloride	MIN	RXNORM	fentanyl	8
1009056	fentaNYL / ROPivacaine / sodium chloride	TMSY	RXNORM	fentanyl	8
1010598	naloxone hydrochloride dihydrate	PIN	RXNORM	naloxone	8
1010598	Naloxone hydrochloride dihydrate	PT	SNOMEDCT_US	naloxone	8
1010598	Naloxone Hydrochloride Dihydrate	BN	MMSL	naloxone	8
1010598	NALOXONE HYDROCHLORIDE DIHYDRATE	SU	MTHSPL	naloxone	8
1010598	Naloxone hydrochloride dihydrate (substance)	FN	SNOMEDCT_US	naloxone	8
1010607	buprenorphine / naloxone Sublingual Tablet [Suboxone]	SBDF	RXNORM	buprenorphine	13
1010608	buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet [Suboxone]	SBD	RXNORM	buprenorphine	13
1010608	BUPRENORPHINE HYDROCHLORIDE 2 mg / NALOXONE HYDROCHLORIDE 0.5 mg SUBLINGUAL TABLET [Suboxone]	DP	MTHSPL	buprenorphine	13
1010608	Buprenorphine/Naloxone 2 MG-0.5 MG Sublingual Tablet [SUBOXONE]	BD	MMX	buprenorphine	13
1010608	Suboxone 2 MG / 0.5 MG Sublingual Tablet	PSN	RXNORM	suboxone	8
1010608	Suboxone 2/0.5 (as buprenorphine HCl / naloxone HCl dihydrate) Sublingual Tablet	SY	RXNORM	buprenorphine	13
1010608	Suboxone 2/0.5 Sublingual Tablet	SY	RXNORM	suboxone	8
1010608	Suboxone 2mg-0.5mg Sublingual Tablet	BD	GS	suboxone	8
1010608	Suboxone, 2 mg-0.5 mg sublingual tablet	BD	MMSL	suboxone	8
1010609	buprenorphine 8 MG / naloxone 2 MG Sublingual Tablet [Suboxone]	SBD	RXNORM	buprenorphine	13
1010609	BUPRENORPHINE HYDROCHLORIDE 8 mg / NALOXONE HYDROCHLORIDE 2 mg SUBLINGUAL TABLET [Suboxone]	DP	MTHSPL	buprenorphine	13
1010609	Buprenorphine/Naloxone 8 MG-2 MG Sublingual Tablet [SUBOXONE]	BD	MMX	buprenorphine	13
1010609	Suboxone 8 MG / 2 MG Sublingual Tablet	PSN	RXNORM	suboxone	8
1010609	Suboxone 8/2 (buprenorphine HCl / naloxone HCl dihydrate) Sublingual Tablet	SY	RXNORM	buprenorphine	13
1010609	Suboxone 8/2 Sublingual Tablet	SY	RXNORM	suboxone	8
1010609	Suboxone 8mg-2mg Sublingual Tablet	BD	GS	suboxone	8
1010609	Suboxone, 8 mg-2 mg sublingual tablet	BD	MMSL	suboxone	8
1012110	chlorcyclizine / codeine Oral Solution	SCDF	RXNORM	codeine	7
1012111	chlorcyclizine / codeine	MIN	RXNORM	codeine	7
1012111	chlorcyclizine-codeine	GN	MMSL	codeine	7
1012123	chlorcyclizine / codeine / pseudoephedrine	MIN	RXNORM	codeine	7
1012123	chlorcyclizine/codeine/pseudoephedrine	GN	MMSL	codeine	7
1012125	Notuss-NXD	BN	RXNORM	notuss	6
1012125	Notuss-NXD	BN	MMSL	notuss	6
1012127	chlorcyclizine / codeine / pseudoephedrine Oral Solution [Notuss-NXD]	SBDF	RXNORM	codeine	7
1012158	acetaminophen 650 MG / codeine phosphate 30 MG [Cocet]	SBDC	RXNORM	codeine	7
1012160	acetaminophen 650 MG / codeine phosphate 30 MG Oral Tablet [Cocet]	SBD	RXNORM	codeine	7
1012160	Acetaminophen/Codeine Phosphate 650 MG-30 MG Oral Tablet [COCET]	BD	MMX	codeine	7
1012160	APAP 650 MG / Codeine Phosphate 30 MG Oral Tablet [Cocet]	SY	RXNORM	codeine	7
1012160	Cocet (APAP 650 MG / codeine phosphate 30 MG) Oral Tablet	SY	RXNORM	codeine	7
1012162	acetaminophen 650 MG / codeine phosphate 60 MG [Cocet]	SBDC	RXNORM	codeine	7
1012163	acetaminophen / codeine Oral Tablet [Cocet]	SBDF	RXNORM	codeine	7
1012164	acetaminophen 650 MG / codeine phosphate 60 MG Oral Tablet [Cocet]	SBD	RXNORM	codeine	7
1012164	Acetaminophen/Codeine Phosphate 650 MG-60 MG Oral Tablet [COCET PLUS]	BD	MMX	codeine	7
1012164	APAP 650 MG / Codeine Phosphate 60 MG Oral Tablet [Cocet]	SY	RXNORM	codeine	7
1012164	Cocet Plus (APAP 650 MG / codeine phosphate 60 MG) Oral Tablet	SY	RXNORM	codeine	7
1012575	carbinoxamine maleate 0.4 MG/ML / hydrocodone bitartrate 0.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution	SCD	RXNORM	hydrocod	8
1012575	carbinoxamine maleate 0.4 MG/ML / HYDROcodone bitartrate 0.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012575	Carbinoxamine Maleate 2mg/5mL, Hydrocodone Bitartrate 2.5mg/5mL, Pseudoephedrine Hydrochloride 30mg/5mL Oral syrup	CD	GS	hydrocod	8
1012575	Carbinoxamine Maleate/Hydrocodone Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-2.5 MG/5 ML-30 MG/5 ML Oral Liquid	CD	MMX	hydrocod	8
1012575	carbinoxamine/hydrocodone/pseudoephedrine 2 mg-2.5 mg-30 mg/5 mL oral liquid	CD	MMSL	hydrocod	8
1012575	hydrocodone bitartrate/carbinoxamine mal/pseudoephedrine HCl 2.5 mg-2 mg-30 mg/5 mL ORAL LIQUID (ML)	CDC	NDDF	hydrocod	8
1012575	hydrocodone bitartrate/carbinoxamine mal/pseudoephedrine HCl@2.5 mg-2 mg-30 mg/5 mL@ORAL@LIQUID (ML)	CDD	NDDF	hydrocod	8
1012575	hydrocodone/carbinox/pseudoeph 2.5 mg-2 mg-30 mg/5 mL ORAL LIQUID (ML)	CDA	NDDF	hydrocod	8
1012580	carbinoxamine / hydrocodone / pseudoephedrine Oral Solution [Histuss]	SBDF	RXNORM	hydrocod	8
1012580	carbinoxamine / HYDROcodone / pseudoephedrine Oral Solution [Histuss]	TMSY	RXNORM	hydrocod	8
1012727	carbinoxamine maleate 0.4 MG/ML / hydrocodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution	SCD	RXNORM	hydrocod	8
1012727	carbinoxamine maleate 0.4 MG/ML / HYDROcodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012727	carbinoxamine maleate 2 MG / hydrocodone bitartrate 5 MG / pseudoephedrine hydrochloride 30 MG per 5 ML Oral Solution	SY	RXNORM	hydrocod	8
1012727	carbinoxamine maleate 2 MG / HYDROcodone bitartrate 5 MG / pseudoephedrine hydrochloride 30 MG per 5 ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012727	Carbinoxamine Maleate 2mg/5mL, Hydrocodone Bitartrate 5mg/5mL, Pseudoephedrine Hydrochloride 30mg/5mL Oral syrup	CD	GS	hydrocod	8
1012727	Carbinoxamine Maleate/Hydrocodone Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-5 MG/5 ML-30 MG/5 ML Oral Solution	CD	MMX	hydrocod	8
1012727	Carbinoxamine Maleate/Hydrocodone Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-5 MG/5 ML-30 MG/5 ML Oral Syrup	CD	MMX	hydrocod	8
1012727	Carbinoxamine Maleate/Hydrocodone Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-5 MG/5 ML-30 MG/5 ML Oral Syrup [HISTEX HC]	BD	MMX	hydrocod	8
1012727	Carbinoxamine Maleate/Hydrocodone Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-5 MG/5 ML-30 MG/5 ML Oral Syrup [TRI-VENT HC]	BD	MMX	hydrocod	8
1012727	carbinoxamine/hydrocodone/pseudoephedrine 2 mg-5 mg-30 mg/5 mL oral liquid	CD	MMSL	hydrocod	8
1012727	Carbinoximine/Hydrocodone/Pseudoephedrine, 2 mg-5 mg-30 mg/5 mL oral liquid	BD	MMSL	hydrocod	8
1012727	HYDROCODONE 5/CARB 2/PSE 30MG/5ML SYRUP	AB	VANDF	hydrocod	8
1012727	HYDROCODONE 5MG/CARBINOXAMINE 2MG/PSEUDEFED 30MG/5ML SYRUP	CD	VANDF	hydrocod	8
1012727	hydrocodone bitartrate/carbinoxamine mal/pseudoephedrine HCl 5 mg-2 mg-30 mg/5 mL ORAL LIQUID (ML)	CDC	NDDF	hydrocod	8
1012727	hydrocodone bitartrate/carbinoxamine mal/pseudoephedrine HCl@5 mg-2 mg-30 mg/5 mL@ORAL@LIQUID (ML)	CDD	NDDF	hydrocod	8
1012727	hydrocodone/carbinox/pseudoeph 5 mg-2 mg-30 mg/5 mL ORAL LIQUID (ML)	CDA	NDDF	hydrocod	8
1012728	carbinoxamine maleate 0.4 MG/ML / hydrocodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Histuss]	SBDC	RXNORM	hydrocod	8
1012728	carbinoxamine maleate 0.4 MG/ML / HYDROcodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Histuss]	TMSY	RXNORM	hydrocod	8
1012729	carbinoxamine maleate 0.4 MG/ML / hydrocodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Histuss]	SBD	RXNORM	hydrocod	8
1012729	carbinoxamine maleate 0.4 MG/ML / HYDROcodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Histuss]	TMSY	RXNORM	hydrocod	8
1012729	Carbinoxamine Maleate/Hydrocodone Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-5 MG/5 ML-30 MG/5 ML Oral Solution [HISTUSS HC]	BD	MMX	hydrocod	8
1012729	Histuss HC 2/5/30 (carbinoxamine maleate / hydrocodone bitartrate/ pseudoephedrine HCl) per 5 ML Oral Solution	SY	RXNORM	hydrocod	8
1012729	Histuss HC 2/5/30 (carbinoxamine maleate / HYDROcodone bitartrate/ pseudoephedrine HCl) per 5 ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012749	carbinoxamine maleate 0.4 MG/ML / hydrocodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Tri Vent HC]	SBDC	RXNORM	hydrocod	8
1012749	carbinoxamine maleate 0.4 MG/ML / HYDROcodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Tri Vent HC]	TMSY	RXNORM	hydrocod	8
1012752	carbinoxamine maleate 0.4 MG/ML / hydrocodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Tri Vent HC]	SBD	RXNORM	hydrocod	8
1012752	carbinoxamine maleate 0.4 MG/ML / HYDROcodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Tri Vent HC]	TMSY	RXNORM	hydrocod	8
1012752	Tri Vent HC 2/5/30 (carbinoxamine maleate / hydrocodone bitartrate / pseudoephedrine HCl) per 5 ML Oral Solution	SY	RXNORM	hydrocod	8
1012752	Tri Vent HC 2/5/30 (carbinoxamine maleate / HYDROcodone bitartrate / pseudoephedrine HCl) per 5 ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012880	Carbinoxamine Maleate/Pseudoephedrine Hydrochloride 2 MG/5 ML-25 MG/5 ML Oral Solution [HYDRO-TUSSIN CBX]	BD	MMX	hydro-tuss	10
1012880	Hydro-Tussin CBX 2mg-25mg/5ml Syrup	BD	GS	hydro-tuss	10
1012880	Hydro-Tussin CBX, 2 mg-25 mg/5 mL oral liquid	BD	MMSL	hydro-tuss	10
1012923	carbinoxamine maleate 0.4 MG/ML / hydrocodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1.2 MG/ML Oral Solution	SCD	RXNORM	hydrocod	8
1012923	carbinoxamine maleate 0.4 MG/ML / HYDROcodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1.2 MG/ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012923	carbinoxamine maleate 2 MG / hydrocodone bitartrate 5 MG / phenylephrine HCl 6 MG per 5 ML Oral Solution	SY	RXNORM	hydrocod	8
1012923	carbinoxamine maleate 2 MG / HYDROcodone bitartrate 5 MG / phenylephrine HCl 6 MG per 5 ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012923	phenylephrine HCl/hydrocodone bitartrate/carbinoxamine 6 mg-5 mg-2 mg/5 mL ORAL LIQUID (ML)	CDC	NDDF	hydrocod	8
1012923	phenylephrine HCl/hydrocodone bitartrate/carbinoxamine@6 mg-5 mg-2 mg/5 mL@ORAL@LIQUID (ML)	CDD	NDDF	hydrocod	8
1012938	Carbinoxamine Maleate/Pseudoephedrine Hydrochloride 2 MG/5 ML-15 MG/5 ML Oral Syrup [HYDRO-TUSSIN CBX]	BD	MMX	hydro-tuss	10
1012938	Hydro-Tussin CBX 2mg-15mg/5ml Syrup	BD	GS	hydro-tuss	10
1012938	Hydro-Tussin CBX, 2 mg-15 mg/5 mL oral liquid	BD	MMSL	hydro-tuss	10
1012943	carbinoxamine maleate 0.8 MG/ML / hydrocodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1.6 MG/ML Oral Solution	SCD	RXNORM	hydrocod	8
1012943	carbinoxamine maleate 0.8 MG/ML / HYDROcodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1.6 MG/ML Oral Solution	TMSY	RXNORM	hydrocod	8
1012943	Carbinoxamine Maleate/Hydrocodone Bitartrate/Phenylephrine Hydrochloride 4 MG/5 ML-5 MG/5 ML-8 MG/5 ML Oral Solution	CD	MMX	hydrocod	8
1012943	carbinoxamine/hydrocodone/phenylephrine 4 mg-5 mg-8 mg/5 mL oral liquid	CD	MMSL	hydrocod	8
1013614	chlorcyclizine / codeine / phenylephrine Oral Solution	SCDF	RXNORM	codeine	7
1013615	chlorcyclizine / codeine / phenylephrine	MIN	RXNORM	codeine	7
1013615	chlorcyclizine/codeine/phenylephrine	GN	MMSL	codeine	7
1014603	acetaminophen 300 MG / oxycodone hydrochloride 10 MG [Perloxx]	SBDC	RXNORM	oxycodone	9
1014603	acetaminophen 300 MG / oxyCODONE hydrochloride 10 MG [Perloxx]	TMSY	RXNORM	oxycodone	9
1014604	acetaminophen / oxycodone Oral Tablet [Perloxx]	SBDF	RXNORM	oxycodone	9
1014604	acetaminophen / oxyCODONE Oral Tablet [Perloxx]	TMSY	RXNORM	oxycodone	9
1014605	acetaminophen 300 MG / oxycodone hydrochloride 10 MG Oral Tablet [Perloxx]	SBD	RXNORM	oxycodone	9
1014605	acetaminophen 300 MG / oxyCODONE hydrochloride 10 MG Oral Tablet [Perloxx]	TMSY	RXNORM	oxycodone	9
1014605	Acetaminophen/Oxycodone Hydrochloride 300 MG-10 MG Oral Tablet [PERLOXX]	BD	MMX	oxycodone	9
1014605	APAP 300 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Perloxx]	SY	RXNORM	oxycodone	9
1014605	APAP 300 MG / oxyCODONE Hydrochloride 10 MG Oral Tablet [Perloxx]	TMSY	RXNORM	oxycodone	9
1014605	Perloxx 10/300 (oxycodone hydrochloride / APAP) Oral Tablet	SY	RXNORM	oxycodone	9
1014605	Perloxx 10/300 (oxyCODONE hydrochloride / APAP) Oral Tablet	TMSY	RXNORM	oxycodone	9
1014605	Perloxx 10/300 Oral Tablet	SY	RXNORM	perloxx	7
1014605	Perloxx 10mg-300mg Tablet	BD	GS	perloxx	7
1014605	Perloxx, 300 mg-10 mg oral tablet	BD	MMSL	perloxx	7
102492	heroin 0.6 MG/ML Oral Solution	SCD	RXNORM	heroin	6
102492	heroin 3 MG per 5 ML Linctus	SY	RXNORM	heroin	6
102492	heroin 3 MG per 5 ML Oral Solution	SY	RXNORM	heroin	6
102639	Duromorph 64 MG/ML Injectable Solution	SY	RXNORM	duromorph	9
102639	morphine 64 MG/ML Injectable Solution [Duromorph]	SBD	RXNORM	duromorph	9
102658	meperidine 25 MG Oral Tablet	SCD	RXNORM	meperidine	10
102659	meperidine hydrochloride 50 MG/ML Injectable Solution [pethilorfan]	SBD	RXNORM	meperidine	10
1036789	dihydrocodeine and paracetamol	IN	ATC	codeine	7
1036870	codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Guaifenesin DAC Liquid]	SBDC	RXNORM	codeine	7
1036870	codeine phosphate 2 MG/ML / guaiFENesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [guaiFENesin DAC Liquid]	TMSY	RXNORM	codeine	7
1036898	codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Sudatuss 2 DF]	SBDC	RXNORM	codeine	7
1036898	codeine phosphate 2 MG/ML / guaiFENesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Sudatuss 2 DF]	TMSY	RXNORM	codeine	7
1036899	codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML [Guaitussin AC]	SBDC	RXNORM	codeine	7
1036899	codeine phosphate 2 MG/ML / guaiFENesin 20 MG/ML [Guaitussin AC]	TMSY	RXNORM	codeine	7
1036900	codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Guaitussin DAC]	SBDC	RXNORM	codeine	7
1036900	codeine phosphate 2 MG/ML / guaiFENesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Guaitussin DAC]	TMSY	RXNORM	codeine	7
1036902	codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML [Tussi Organidin]	SBDC	RXNORM	codeine	7
1036902	codeine phosphate 2 MG/ML / guaiFENesin 20 MG/ML [Tussi Organidin]	TMSY	RXNORM	codeine	7
1037143	Poly-Histine-D	BN	MMSL	poly-histine	12
1037143	Poly-Histine-D SR	BN	MMSL	poly-histine	12
1037146	Pheniramine Maleate/Phenylpropanolamine Hydrochloride/Phenyltoloxamine Citrate/Pyrilamine Maleate 8 MG-25 MG-8 MG-8 MG Oral Capsule, Extended Release [POLY-HISTINE-D PED]	BD	MMX	poly-histine	12
1037146	Poly-Histine-D Ped (pheniramine maleate 8 MG / phenylpropanolamine hydrochloride 25 MG / phenyltoloxamine citrate 8 MG / pyrilamine maleate 8 MG) Extended Release Oral Capsule	SY	RXNORM	poly-histine	12
1037146	Poly-Histine-D Ped, 8 mg-25 mg-8 mg-8 mg oral capsule, extended release	BD	MMSL	poly-histine	12
1037251	carbetapentane citrate 5 MG / guaifenesin 1000 MG [Allfen C]	SBDC	RXNORM	allfen c	8
1037251	carbetapentane citrate 5 MG / guaiFENesin 1000 MG [Allfen C]	TMSY	RXNORM	allfen c	8
1037252	Allfen C (carbetapentane citrate 5 MG / guaifenesin 1000 MG) Extended Release Oral Tablet	SY	RXNORM	allfen c	8
1037252	Allfen C (carbetapentane citrate 5 MG / guaiFENesin 1000 MG) Extended Release Oral Tablet	TMSY	RXNORM	allfen c	8
1037252	carbetapentane citrate 5 MG / guaifenesin 1000 MG Extended Release Oral Tablet [Allfen C]	SBD	RXNORM	allfen c	8
1037252	carbetapentane citrate 5 MG / guaiFENesin 1000 MG Extended Release Oral Tablet [Allfen C]	TMSY	RXNORM	allfen c	8
1037254	carbetapentane citrate 60 MG / guaifenesin 1000 MG [Allfen CX]	SBDC	RXNORM	allfen c	8
1037254	carbetapentane citrate 60 MG / guaiFENesin 1000 MG [Allfen CX]	TMSY	RXNORM	allfen c	8
1037255	Allfen CX (carbetapentane citrate 60 MG / guaifenesin 1000 MG) Extended Release Oral Tablet	SY	RXNORM	allfen c	8
1037255	Allfen CX (carbetapentane citrate 60 MG / guaiFENesin 1000 MG) Extended Release Oral Tablet	TMSY	RXNORM	allfen c	8
1037255	carbetapentane citrate 60 MG / guaifenesin 1000 MG Extended Release Oral Tablet [Allfen CX]	SBD	RXNORM	allfen c	8
1037255	carbetapentane citrate 60 MG / guaiFENesin 1000 MG Extended Release Oral Tablet [Allfen CX]	TMSY	RXNORM	allfen c	8
1037260	acetaminophen 300 MG / oxycodone hydrochloride 2.5 MG [Primalev]	SBDC	RXNORM	oxycodone	9
1037260	acetaminophen 300 MG / oxyCODONE hydrochloride 2.5 MG [Primalev]	TMSY	RXNORM	oxycodone	9
1037261	acetaminophen 300 MG / oxycodone hydrochloride 2.5 MG Oral Tablet [Primalev]	SBD	RXNORM	oxycodone	9
1037261	acetaminophen 300 MG / oxyCODONE hydrochloride 2.5 MG Oral Tablet [Primalev]	TMSY	RXNORM	oxycodone	9
1037261	Acetaminophen/Oxycodone Hydrochloride 300 MG-2.5 MG Oral Tablet [PRIMALEV]	BD	MMX	oxycodone	9
1037261	APAP 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet [Primalev]	SY	RXNORM	oxycodone	9
1037261	APAP 300 MG / oxyCODONE Hydrochloride 2.5 MG Oral Tablet [Primalev]	TMSY	RXNORM	oxycodone	9
1037261	Primalev 2.5 MG / 300 MG Oral Tablet	PSN	RXNORM	primalev	8
1037261	Primalev 2.5/300 (oxycodone hydrochloride 2.5 MG / acetaminophen 300 MG) Oral Tablet	SY	RXNORM	oxycodone	9
1037261	Primalev 2.5/300 (oxyCODONE hydrochloride 2.5 MG / acetaminophen 300 MG) Oral Tablet	TMSY	RXNORM	oxycodone	9
1037261	Primalev 2.5/300 Oral Tablet	SY	RXNORM	primalev	8
1037261	Primalev 2.5mg-300mg Tablet	BD	GS	primalev	8
1037261	Primalev, 300 mg-2.5 mg oral tablet	BD	MMSL	primalev	8
103755	meperidine HCl	IN	NDDF	meperidine	10
103755	Meperidine Hydrochloride	IN	USP	meperidine	10
103755	Meperidine Hydrochloride	IN	GS	meperidine	10
103755	meperidine hydrochloride	PIN	RXNORM	meperidine	10
103755	meperidine hydrochloride	SU	MTHSPL	meperidine	10
103755	Meperidine Hydrochloride	BN	MMSL	meperidine	10
103755	Meperidine hydrochloride	PT	SNOMEDCT_US	meperidine	10
103755	meperidine hydrochloride	IN	MMSL	meperidine	10
103755	MEPERIDINE HYDROCHLORIDE	IN	VANDF	meperidine	10
103755	Pethidine hydrochloride	SY	SNOMEDCT_US	pethidine	9
